"1/K","F(K)","G(K)","X1R(K)","X2R(K)","X1I(K)","X2I(K)"
4.646478,.554258169768327,-.116613616404695,1.63519109037092,1.31882372870358,1.19758943722477,1.19758943722477
4.66819,.554165114609347,-.116520912754749,1.63992876910867,1.31906955696268,1.19780498424512,1.19780498424512
4.690106,.55407229667741,-.116428335724368,1.64473212426114,1.3193097784839,1.19802144301875,1.19802144301875
4.712229,.55397971516505,-.116335885116901,1.64960197337607,1.31954450681156,1.19823881876494,1.19823881876494
4.734562,.553887369268252,-.116243560735758,1.65453915417143,1.31977385328159,1.19845711676205,1.19845711676205
4.757107,.553795258186433,-.116151362384416,1.65954452495362,1.31999792702736,1.19867634234868,1.19867634234868
4.779868,.553703381122422,-.116059289866421,1.66461896504402,1.32021683498924,1.19889650092499,1.19889650092499
4.802848,.553611737282443,-.115967342985392,1.66976337521449,1.32043068192756,1.19911759795394,1.19911759795394
4.82605,.553520325876098,-.115875521545019,1.67497867813279,1.32063957043868,1.19933963896269,1.19933963896269
4.849477,.553429146116353,-.115783825349075,1.68026581881841,1.32084360097383,1.19956262954396,1.19956262954396
4.873133,.553338197219516,-.115692254201411,1.68562576510979,1.32104287186041,1.1997865753574,1.1997865753574
4.897021,.553247478405221,-.115600807905964,1.69105950814346,1.32123747932549,1.20001148213109,1.20001148213109
4.921144,.553156988896413,-.115509486266757,1.696568062846,1.32142751752136,1.20023735566304,1.20023735566304
4.945506,.553066727919329,-.115418289087904,1.7021524684394,1.32161307855276,1.20046420182268,1.20046420182268
4.97011,.552976694703483,-.115327216173611,1.70781378896079,1.32179425250559,1.20069202655248,1.20069202655248
4.99496,.552886888481649,-.11523626732818,1.713553113797,1.32197112747708,1.20092083586954,1.20092083586954
5.02006,.552797308489841,-.115145442356012,1.71937155823497,1.32214378960692,1.20115063586733,1.20115063586733
5.045413,.552707953967302,-.115054741061608,1.72527026402863,1.3223123231095,1.20138143271732,1.20138143271732
5.071025,.552618824156485,-.114964163249575,1.73125039998303,1.32247681030693,1.20161323267079,1.20161323267079
5.096897,.552529918303034,-.114873708724626,1.73731316255657,1.32263733166262,1.20184604206068,1.20184604206068
5.123034,.552441235655773,-.114783377291582,1.74345977648212,1.32279396581557,1.20207986730341,1.20207986730341
5.149442,.552352775466686,-.114693168755377,1.74969149540776,1.32294678961492,1.20231471490084,1.20231471490084
5.176123,.552264536990904,-.114603082921061,1.75600960255817,1.32309587815487,1.20255059144224,1.20255059144224
5.203081,.552176519486685,-.1145131195938,1.76241541141725,1.32324130480979,1.20278750360635,1.20278750360635
5.230322,.552088722215402,-.114423278578878,1.76891026643315,1.32338314126943,1.20302545816347,1.20302545816347
5.25785,.552001144441526,-.114333559681704,1.7754955437464,1.32352145757417,1.20326446197763,1.20326446197763
5.285669,.55191378543261,-.11424396270781,1.78217265194217,1.32365632215014,1.20350452200882,1.20350452200882
5.313784,.551826644459272,-.114154487462856,1.78894303282759,1.32378780184438,1.20374564531529,1.20374564531529
5.3422,.551739720795185,-.114065133752631,1.79580816223514,1.32391596195963,1.20398783905593,1.20398783905593
5.370921,.551653013717054,-.113975901383056,1.80276955085315,1.32404086628898,1.20423111049267,1.20423111049267
5.399952,.551566522504606,-.113886790160186,1.80982874508441,1.32416257715029,1.20447546699308,1.20447546699308
5.4293,.551480246440574,-.113797799890212,1.81698732793403,1.32428115542012,1.20472091603284,1.20472091603284
5.458968,.551394184810682,-.113708930379465,1.82424691992778,1.32439666056743,1.20496746519853,1.20496746519853
5.488962,.551308336903626,-.113620181434417,1.83160918006191,1.32450915068683,1.20521512219031,1.20521512219031
5.519287,.551222702011067,-.113531552861681,1.83907580678583,1.32461868253136,1.20546389482479,1.20546389482479
5.54995,.551137279427607,-.113443044468019,1.84664853901893,1.3247253115449,1.20571379103795,1.20571379103795
5.580955,.551052068450782,-.113354656060337,1.85432915720272,1.32482909189397,1.20596481888816,1.20596481888816
5.612308,.550967068381043,-.113266387445693,1.86211948438995,1.32493007649918,1.20621698655933,1.20621698655933
5.644015,.550882278521743,-.113178238431296,1.87002138737184,1.32502831706603,1.20647030236408,1.20647030236408
5.676083,.550797698179122,-.113090208824509,1.87803677784524,1.32512386411528,1.20672477474707,1.20672477474707
5.708518,.550713326662291,-.113002298432852,1.88616761362108,1.32521676701272,1.20698041228847,1.20698041228847
5.741325,.550629163283223,-.112914507064,1.89441589987582,1.32530707399842,1.20723722370742,1.20723722370742
5.774511,.550545207356732,-.112826834525792,1.90278369044768,1.32539483221541,1.20749521786578,1.20749521786578
5.808084,.550461458200463,-.112739280626225,1.91127308917937,1.32548008773786,1.2077544037718,1.2077544037718
5.842049,.550377915134878,-.112651845173462,1.91988625130928,1.32556288559859,1.20801479058408,1.20801479058408
5.876413,.550294577483239,-.112564527975831,1.92862538491301,1.32564326981614,1.20827638761558,1.20827638761558
5.911184,.550211444571597,-.112477328841829,1.93749275239732,1.32572128342119,1.20853920433778,1.20853920433778
5.94637,.550128515728779,-.112390247580121,1.9464906720488,1.32579696848248,1.20880325038496,1.20880325038496
5.981977,.550045790286368,-.112303283999542,1.95562151963924,1.32587036613217,1.20906853555867,1.20906853555867
6.018012,.549963267578699,-.112216437909105,1.96488773009038,1.32594151659057,1.20933506983226,1.20933506983226
6.054484,.549880946942837,-.112129709117992,1.97429179920024,1.32601045919049,1.20960286335573,1.20960286335573
6.091402,.549798827718567,-.112043097435565,1.98383628543388,1.32607723240084,1.20987192646053,1.20987192646053
6.128771,.549716909248381,-.111956602671364,1.99352381178111,1.32614187384991,1.21014226966471,1.21014226966471
6.166603,.549635190877464,-.111870224635109,2.00335706768415,1.32620442034793,1.21041390367816,1.21041390367816
6.204905,.54955367195368,-.111783963136702,2.01333881103817,1.32626490790927,1.210686839408,1.210686839408
6.243684,.54947235182756,-.111697817986227,2.02347187026798,1.32632337177404,1.21096108796427,1.21096108796427
6.282952,.549391229852289,-.111611788993955,2.03375914648395,1.32637984642921,1.21123666066573,1.21123666066573
6.322718,.54931030538369,-.111525875970343,2.04420361572095,1.32643436562923,1.21151356904587,1.21151356904587
6.362989,.549229577780216,-.111440078726035,2.05480833126372,1.32648696241619,1.21179182485918,1.21179182485918
6.403777,.549149046402932,-.111354397071866,2.06557642606261,1.3265376691395,1.21207144008761,1.21207144008761
6.445091,.549068710615506,-.111268830818863,2.07651111524382,1.32658651747506,1.21235242694726,1.21235242694726
6.486942,.548988569784195,-.111183379778246,2.08761569871822,1.32663353844406,1.21263479789538,1.21263479789538
6.52934,.548908623277832,-.111098043761427,2.09889356389334,1.32667876243125,1.21291856563748,1.21291856563748
6.572295,.548828870467813,-.111012822580016,2.11034818849333,1.32672221920284,1.21320374313484,1.21320374313484
6.61582,.548749310728085,-.110927716045821,2.12198314349158,1.32676393792393,1.21349034361231,1.21349034361231
6.659925,.548669943435133,-.110842723970846,2.13380209616161,1.32680394717553,1.21377838056621,1.21377838056621
6.704621,.548590767967971,-.110757846167298,2.14580881325136,1.32684227497124,1.21406786777277,1.21406786777277
6.749922,.548511783708124,-.110673082447585,2.15800716428699,1.32687894877342,1.21435881929672,1.21435881929672
6.79584,.548432990039618,-.110588432624316,2.17040112501218,1.32691399550908,1.21465124950025,1.21465124950025
6.842386,.548354386348972,-.110503896510306,2.18299478096934,1.32694744158534,1.21494517305238,1.21494517305238
6.889574,.548275972025179,-.110419473918576,2.19579233122978,1.32697931290455,1.21524060493858,1.21524060493858
6.937418,.548197746459699,-.110335164662353,2.20879809227968,1.32700963487902,1.21553756047084,1.21553756047084
6.98593,.548119709046444,-.110250968555073,2.2220165020699,1.32703843244542,1.21583605529811,1.21583605529811
7.035126,.548041859181768,-.11016688541038,2.23545212423722,1.32706573007892,1.2161361054171,1.2161361054171
7.08502,.547964196264454,-.110082915042131,2.2491096525059,1.32709155180683,1.21643772718366,1.21643772718366
7.135627,.547886719695705,-.109999057264394,2.26299391527819,1.32711592122211,1.21674093732442,1.21674093732442
7.186962,.547809428879127,-.10991531189145,2.27710988042355,1.32713886149644,1.21704575294902,1.21704575294902
7.23904,.547732323220723,-.109831678737794,2.29146266027648,1.32716039539309,1.21735219156281,1.21735219156281
7.291879,.547655402128876,-.109748157618137,2.30605751685359,1.32718054527937,1.21766027108002,1.21766027108002
7.345495,.547578665014343,-.109664748347408,2.32089986730124,1.32719933313894,1.21797000983755,1.21797000983755
7.399905,.54750211129024,-.109581450740752,2.33599528958562,1.32721678058377,1.21828142660929,1.21828142660929
7.455128,.547425740372031,-.109498264613534,2.35134952843787,1.32723290886583,1.218594540621,1.218594540621
7.51118,.547349551677517,-.109415189781339,2.36696850156774,1.32724773888856,1.21890937156583,1.21890937156583
7.568082,.547273544626826,-.109332226059974,2.3828583061599,1.32726129121806,1.21922593962061,1.21922593962061
7.625853,.5471977186424,-.109249373265466,2.39902522566799,1.32727358609406,1.21954426546264,1.21954426546264
7.684513,.547122073148986,-.109166631214068,2.41547573692248,1.32728464344066,1.21986437028732,1.21986437028732
7.744081,.547046607573621,-.109083999722255,2.43221651756921,1.32729448287682,1.22018627582656,1.22018627582656
7.804581,.546971321345626,-.10900147860673,2.44925445385684,1.32730312372666,1.22051000436787,1.22051000436787
7.866034,.546896213896591,-.10891906768442,2.46659664879219,1.32731058502954,1.22083557877449,1.22083557877449
7.928462,.546821284660366,-.108836766772481,2.4842504306841,1.32731688554992,1.22116302250616,1.22116302250616
7.991888,.546746533073052,-.108754575688295,2.50222336209737,1.32732204378707,1.22149235964104,1.22149235964104
8.056338,.546671958572985,-.108672494249478,2.52052324923997,1.32732607798455,1.22182361489849,1.22182361489849
8.121836,.546597560600731,-.10859052227387,2.53915815180811,1.32732900613951,1.22215681366289,1.22215681366289
8.188407,.546523338599071,-.108508659579548,2.5581363933155,1.32733084601185,1.22249198200867,1.22249198200867
8.256079,.546449292012993,-.108426905984817,2.57746657193463,1.32733161513318,1.22282914672628,1.22282914672628
8.324878,.546375420289682,-.108345261308216,2.59715757188004,1.32733133081562,1.22316833534955,1.22316833534955
8.394834,.546301722878506,-.10826372536852,2.61721857536527,1.32733001016047,1.2235095761843,1.2235095761843
8.465975,.54622819923101,-.108182297984735,2.63765907516774,1.32732767006672,1.22385289833824,1.22385289833824
8.538333,.546154848800902,-.108100978976106,2.65848888783761,1.32732432723937,1.22419833175234,1.22419833175234
8.611938,.546081671044045,-.108019768162112,2.67971816758959,1.32731999819771,1.2245459072337,1.2245459072337
8.686823,.546008665418446,-.107938665362469,2.70135742091931,1.3273146992834,1.22489565649001,1.22489565649001
8.763021,.545935831384246,-.107857670397134,2.72341752198846,1.32730844666841,1.22524761216578,1.22524761216578
8.840569,.545863168403709,-.107776783086299,2.74590972882657,1.32730125636293,1.22560180788019,1.22560180788019
8.919501,.545790675941213,-.107696003250399,2.76884570040019,1.32729314422304,1.225958278267,1.225958278267
8.999856,.545718353463241,-.107615330710105,2.79223751460428,1.32728412595842,1.22631705901641,1.22631705901641
9.081672,.545646200438367,-.107534765286334,2.81609768723437,1.32727421713983,1.22667818691898,1.22667818691898
9.164988,.545574216337252,-.10745430680024,2.84043919200245,1.32726343320654,1.22704169991192,1.22704169991192
9.249847,.545502400632629,-.107373955073224,2.86527548166425,1.32725178947372,1.22740763712771,1.22740763712771
9.336293,.545430752799296,-.107293709926926,2.89062051033041,1.32723930113966,1.22777603894527,1.22777603894527
9.42437,.545359272314103,-.107213571183234,2.91648875703989,1.32722598329297,1.22814694704382,1.22814694704382
9.514124,.54528795865595,-.107133538664276,2.94289525067954,1.32721185091968,1.22852040445972,1.22852040445972
9.605604,.545216811305767,-.107053612192428,2.96985559634041,1.32719691891029,1.22889645564613,1.22889645564613
9.69886,.545145829746513,-.106973791590313,2.99738600320845,1.3271812020667,1.22927514653626,1.22927514653626
9.793945,.545075013463162,-.106894076680798,3.02550331409481,1.32716471510919,1.22965652460974,1.22965652460974
9.890913,.545004361942693,-.106814467286997,3.05422503671926,1.32714747268322,1.23004063896293,1.23004063896293
9.98982,.544933874674084,-.106734963232274,3.08356937686944,1.3271294893663,1.23042754038311,1.23042754038311
10.09073,.544863551148302,-.106655564340239,3.11355527356847,1.3271107796747,1.23081728142677,1.23081728142677
10.19369,.54479339085829,-.106576270434753,3.14420243639427,1.32709135807026,1.23120991650253,1.23120991650253
10.29878,.544723393298961,-.106497081339925,3.17553138510593,1.32707123896701,1.23160550195876,1.23160550195876
10.40605,.54465355796719,-.106417996880114,3.20756349174501,1.32705043673791,1.23200409617643,1.23200409617643
10.51559,.5445838843618,-.106339016879931,3.2403210253943,1.32702896572149,1.23240575966728,1.23240575966728
10.62745,.544514371983557,-.106260141164236,3.27382719979168,1.32700684022845,1.23281055517808,1.23281055517808
10.74173,.54444502033516,-.106181369558143,3.30810622401394,1.32698407454834,1.23321854780103,1.23321854780103
10.85848,.544375828921233,-.106102701887017,3.34318335646399,1.32696068295618,1.23362980509098,1.23362980509098
10.9778,.544306797248312,-.106024137976476,3.37908496241553,1.32693667971904,1.23404439718985,1.23404439718985
11.09978,.54423792482484,-.105945677652389,3.41583857539166,1.32691207910273,1.23446239695894,1.23446239695894
11.22449,.544169211161158,-.105867320740883,3.45347296267889,1.3268868953784,1.23488388011954,1.23488388011954
11.35204,.544100655769495,-.105789067068336,3.49201819530536,1.32686114282925,1.2353089254025,1.2353089254025
11.48252,.544032258163957,-.10571091646138,3.53150572284228,1.32683483575719,1.23573761470757,1.23573761470757
11.61603,.543964017860524,-.105632868746906,3.57196845342107,1.32680798848955,1.23617003327325,1.23617003327325
11.75269,.543895934377037,-.105554923752055,3.61344083939551,1.32678061538589,1.23660626985771,1.23660626985771
11.8926,.543828007233188,-.105477081304229,3.65595896911912,1.32675273084476,1.23704641693213,1.23704641693213
12.03588,.543760235950516,-.105399341231083,3.6995606653534,1.32672434931058,1.23749057088697,1.23749057088697
12.18265,.543692620052398,-.105321703360531,3.74428559087266,1.32669548528056,1.23793883225261,1.23793883225261
12.33305,.543625159064035,-.105244167520741,3.79017536188718,1.32666615331166,1.23839130593539,1.23839130593539
12.48721,.543557852512449,-.105166733540142,3.83727366996864,1.3266363680277,1.23884810147022,1.23884810147022
12.64528,.543490699926475,-.10508940124742,3.88562641323072,1.32660614412642,1.23930933329136,1.23930933329136
12.80739,.543423700836746,-.105012170471517,3.93528183759544,1.32657549638682,1.239775121023,1.239775121023
12.97371,.543356854775695,-.104935041041637,3.98629068906159,1.32654443967639,1.24024558979094,1.24024558979094
13.14442,.543290161277535,-.10485801278724,4.03870637798834,1.32651298895862,1.24072087055777,1.24072087055777
13.31967,.543223619878262,-.104781085538048,4.09258515651523,1.32648115930057,1.24120110048327,1.24120110048327
13.49966,.543157230115638,-.10470425912404,4.14798631036047,1.32644896588049,1.24168642331254,1.24168642331254
13.68458,.54309099152919,-.104627533375457,4.20497236637621,1.32641642399574,1.24217698979421,1.24217698979421
13.87464,.543024903660194,-.1045509081228,4.26360931739201,1.32638354907072,1.24267295813179,1.24267295813179
14.07006,.542958966051676,-.104474383196829,4.32396686605054,1.32635035666505,1.24317449447105,1.24317449447105
14.27105,.542893178248396,-.104397958428567,4.38611868953427,1.32631686248191,1.24368177342703,1.24368177342703
14.47787,.542827539796845,-.104321633649297,4.45014272730183,1.32628308237649,1.24419497865463,1.24419497865463
14.69077,.542762050245236,-.104245408690563,4.51612149420203,1.32624903236481,1.2447143034668,1.2447143034668
14.91003,.542696709143494,-.104169283384173,4.58414242161637,1.32621472863262,1.24523995150553,1.24523995150553
15.13594,.54263151604325,-.104093257562193,4.65429822960174,1.32618018754456,1.24577213747059,1.24577213747059
15.36879,.542566470497835,-.104017331056956,4.72668733337124,1.32614542565365,1.24631108791236,1.24631108791236
15.60892,.54250157206227,-.103941503701053,4.80141428786756,1.32611045971101,1.24685704209554,1.24685704209554
15.85667,.542436820293255,-.103865775327341,4.87859027466077,1.32607530667581,1.24741025294076,1.24741025294076
16.11242,.54237221474917,-.103790145768937,4.95833363594762,1.32603998372566,1.24797098805344,1.24797098805344
16.37654,.542307754990058,-.103714614859225,5.04077046105638,1.32600450826728,1.2485395308489,1.2485395308489
16.64948,.542243440577626,-.103639182431848,5.12603523158144,1.32596889794748,1.24911618178487,1.24911618178487
16.93166,.542179271075229,-.103563848320716,5.21427153210212,1.32593317066469,1.24970125971361,1.24970125971361
17.22358,.542115246047869,-.103488612360001,5.30563283439941,1.3258973445807,1.25029510336765,1.25029510336765
17.52574,.542051365062184,-.103413474384139,5.40028336419473,1.32586143813311,1.25089807299529,1.25089807299529
17.83868,.541987627686445,-.103338434227831,5.49839906072386,1.32582547004803,1.25151055216308,1.25151055216308
18.16301,.54192403349054,-.103263491726041,5.60016864095904,1.32578945935348,1.25213294974731,1.25213294974731
18.49935,.541860582045978,-.103188646713998,5.70579478204206,1.32575342539328,1.25276570213686,1.25276570213686
18.84838,.541797272925871,-.103113899027197,5.81549543753806,1.32571738784163,1.25340927567547,1.25340927567547
19.21084,.541734105704933,-.103039248501394,5.92950530552113,1.32568136671825,1.25406416937406,1.25406416937406
19.58751,.541671079959474,-.102964694972615,6.04807746932735,1.32564538240439,1.2547309179297,1.2547309179297
19.97924,.541608195267385,-.102890238277146,6.17148523514447,1.3256094556595,1.25541009509229,1.25541009509229
20.38696,.541545451208141,-.102815878251542,6.30002419455286,1.32557360763883,1.25610231742784,1.25610231742784
20.81168,.541482847362786,-.102741614732621,6.43401454481738,1.32553785991194,1.25680824853432,1.25680824853432
21.25446,.541420383313928,-.102667447557466,6.57380370531226,1.32550223448221,1.25752860377562,1.25752860377562
21.71649,.541358058645736,-.102593376563429,6.71976927513526,1.32546675380748,1.25826415561071,1.25826415561071
22.19906,.541295872943926,-.102519401588123,6.87232238497647,1.32543144082187,1.25901573960817,1.25901573960817
22.70356,.541233825795761,-.102445522469429,7.03191150595433,1.32539631895893,1.25978426125215,1.25978426125215
23.23153,.541171916790039,-.102371739045494,7.19902678979723,1.32536141217625,1.26057070366606,1.26057070366606
23.78463,.541110145517088,-.102298051154731,7.37420502891507,1.32532674498161,1.26137613640285,1.26137613640285
24.36472,.541048511568759,-.102224458635816,7.55803534218002,1.32529234246097,1.26220172548056,1.26220172548056
24.9738,.540987014538421,-.102150961327696,7.75116571339705,1.32525823030826,1.26304874487525,1.26304874487525
25.61412,.540925654020949,-.102077559069578,7.95431053548933,1.32522443485745,1.26391858972881,1.26391858972881
26.28814,.540864429612725,-.102004251700941,8.16825934563594,1.32519098311685,1.26481279157978,1.26481279157978
26.9986,.540803340911624,-.101931039061526,8.39388697664608,1.32515790280614,1.26573303599327,1.26573303599327
27.74852,.54074238751701,-.101857920991342,8.6321653999118,1.32512522239626,1.26668118304764,1.26668118304764
28.54128,.540681569029733,-.101784897330663,8.88417759820982,1.3250929711526,1.26765929123818,1.26765929123818
29.38069,.540620885052115,-.101711967920031,9.15113388620761,1.32506117918191,1.26866964549072,1.26866964549072
30.27095,.540560335187951,-.101639132600252,9.43439119781601,1.32502987748321,1.26971479014149,1.26971479014149
31.21686,.540499919042497,-.1015663912124,9.73547598930287,1.32499909800352,1.27079756795303,1.27079756795303
32.22379,.540439636222466,-.101493743597816,10.0561115745257,1.32496887369876,1.27192116651005,1.27192116651005
33.29785,.54037948633602,-.101421189598104,10.3982509263139,1.32493923860069,1.27308917369312,1.27308917369312
34.44597,.540319468992766,-.101348729055137,10.7641162632501,1.32491022789073,1.27430564439394,1.27430564439394
35.6761,.540259583803748,-.101276361811054,11.1562471179889,1.32488187798168,1.27557518124996,1.27557518124996
36.99734,.54019983038144,-.101204087708259,11.5775590857551,1.32485422660843,1.27690303299535,1.27690303299535
38.4202,.54014020833974,-.101131906589424,12.0314161280955,1.32482731292929,1.27829521512537,1.27829521512537
39.95689,.540080717293966,-.101059818297486,12.5217202268825,1.32480117763958,1.27975865907125,1.27975865907125
41.62162,.540021356860847,-.100987822675648,13.05302344842,1.32477586309956,1.28130139814217,1.28130139814217
43.4311,.539962126658517,-.100915919567381,13.6306692372569,1.32475141347933,1.2829328013615,1.2829328013615
45.40506,.539903026306509,-.100844108816419,14.2609722388748,1.32472787492401,1.28466387036706,1.28466387036706
47.567,.539844055425751,-.100772390266765,14.9514494925397,1.32470529574287,1.28650762034107,1.28650762034107
49.94511,.539785213638557,-.100700763762686,15.7111209714926,1.32468372662786,1.28847957433675,1.28847957433675
52.57352,.539726500568622,-.100629229148717,16.5509050160411,1.32466322090741,1.29059841279977,1.29059841279977
55.49395,.539667915841015,-.100557786269658,17.4841455572136,1.32464383484407,1.29288683876979,1.29288683876979
58.75792,.539609459082177,-.100486434970573,18.527325389896,1.32462562798642,1.29537274795064,1.29537274795064
62.42983,.539551129919907,-.100415175096795,19.7010468799943,1.32460866358943,1.2980908378843,1.2980908378843
66.59126,.539492927983365,-.100344006493921,21.0314048888119,1.32459300912198,1.30108486296764,1.30108486296764
71.34711,.539434852903061,-.100272929007813,22.551947991346,1.3245787368875,1.30441086198412,1.30441086198412
76.8345,.5342147,-.0936062,24.3065447077096,1.32456592479359,1.30814188951766,1.30814188951766
83.23631,.529956,-.0877089,26.3536825754331,1.32455465732166,1.31237514454303,1.31237514454303
90.80187,.5264367,-.0824643,28.7731116913986,1.32454502677122,1.31724305585935,1.31724305585935
99.88024,.5234957,-.0777759,31.6764735026121,1.32453713489201,1.32293116982506,1.32293116982506
110.9756,.5210132,-.0735641,35.2250137594692,1.32453109507822,1.32970830711974,1.32970830711974
124.8441,.5129548,-.0576913,39.6605766619855,1.3245270354102,1.33798016068873,1.33798016068873
142.6738,.508744,-.0472969,45.3631574827219,1.32452510302902,1.34839095347679,1.34839095347679
166.4449,.50628,-.0400039,52.9659880010406,1.32452547072155,1.36203276225077,1.36203276225077
199.7206,.5036709,-.0304961,63.6086679794705,1.32452834743596,1.38092551431615,1.38092551431615
249.6258,.5023972,-.0245986,79.5698013084492,1.32453399643313,1.40929346323838,1.40929346323838
332.779,.5006178,-.0124467,106.164054305398,1.32454277025503,1.45779643307858,1.45779643307858
499.0025,.5001558,-.0062432,159.324680621774,1.32455519033227,1.56396444262527,1.56396444262527
997.0099,.500025,-.0024996,318.590300416928,1.32457219104084,2.04369830360595,2.04369830360595
500000,.5000062,-.0012499,11.4330736662472,.120649566511586,1.3706450394625,1.3706450394625
